name,category,address,city,province,postal,phone,whatsapp,email,website,facebook,Instagram,other_social,source_url,source
Nandagana Mandram,Education Training,10398 Boul Goin,Roxboro,Quebec,,514-685-6633,,,,,,,https://www.tamilbusinessdirectory.com/canada/roxboro/education-training/nandagana-mandram,tamilbusinessdirectory.com
Nano Micro Computers Inc,Computer Sales Services,4465 Sheppard ave,Scarborough,Ontario,M1S 5H9,4163321022,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/computer-sales-services/nano-micro-computers-inc,tamilbusinessdirectory.com
Nantha Caterers,Food Dinning,4915 Steeles Ave,Scarborough,Ontario,,4166268421,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/food-dinning/nantha-caterers,tamilbusinessdirectory.com
Nanthar Astrological,Wedding Party Services,295 Dufferin St,Toronto,Ontario,M6K 3G2,416-588-2492,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/wedding-party-services/nanthar-astrological,tamilbusinessdirectory.com
Nanthini Beauty Place,Wedding Party Services,,Toronto,Ontario,,416-281-2509,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/wedding-party-services/nanthini-beauty-place,tamilbusinessdirectory.com
Nanthy Fine Arts,Nanthy Fine Arts,,Toronto,Ontario,,416-371-0635,,,,,,,https://www.tamilbusinessdirectory.com/canada/education-training/nanthy-fine-arts,tamilbusinessdirectory.com
Naren Sambasivam,Real Estate,"880 Ellesmere Rd, Suite 203",Toronto,Ontario,,416-706-4858,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/real-estate/naren-sambasivam,tamilbusinessdirectory.com
Narthana Chesththira Academy of Fine Arts,Education Training,1950 Kennedy Rd,Scarborough,Ontario,,416-292-1083,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/education-training/narthana-chesththira-academy-of-fine-arts,tamilbusinessdirectory.com
Nathalaya Fine Arts,Education Training,,Scarborough,Ontario,,4162821166,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/education-training/nathalaya-fine-arts,tamilbusinessdirectory.com
Nathalaya School of Classical Music,Education Training,Morningside & Ellesmere,Toronto,Ontario,,416-282-1166,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/education-training/nathalaya-school-of-classical-music,tamilbusinessdirectory.com
Nathan Arulsothynathan - Homelife GTA Reality Inc,Real Estate,1711 McCowan Road,Toronto,Ontario,M1S 3Y3,416-275-0414,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/real-estate/nathan-arulsothynathan-homelife-gta-reality-inc,tamilbusinessdirectory.com
Nathan Gurunathan,Real Estate,2401 Eglinton Ave E,Scarborough,Ontario,M1K 2N8,416-284-5555,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/real-estate/nathan-gurunathan,tamilbusinessdirectory.com
Nathan Gurunathan - HomeLife Future Reality Inc,Real Estate,2401 Eglinton Ave,Toronto,Ontario,M1K 2N8,4167527277,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/real-estate/nathan-gurunathan-homelife-future-reality-inc,tamilbusinessdirectory.com
NATHAN PHOTO,Wedding Party Services,,Toronto,Ontario,,4162747088,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/wedding-party-services/nathan-photo,tamilbusinessdirectory.com
Nathan Sritharan,Legal Services 1,2190 Warden Ave,Scarborough,Ontario,M1V 1T6,416-499-2760,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/legal-services-1/nathan-sritharan-8178,tamilbusinessdirectory.com
Nathan Veerasingam,Real Estate,205-7 Eastvale Dr,Markham,Ontario,L3S 4N8,905-201-9977,,,,,,,https://www.tamilbusinessdirectory.com/canada/markham/real-estate/nathan-veerasingam,tamilbusinessdirectory.com
Nathaswara Music Of Alaveddy,Nathaswara Music Of Alaveddy,,Toronto,Ontario,,416-821-8856,,,,,,,https://www.tamilbusinessdirectory.com/canada/wedding-party-services/nathaswara-music-of-alaveddy,tamilbusinessdirectory.com
Nathaswara Thavil Music,Nathaswara Thavil Music,"3031 Markham Rd, Unit31, Scarborough, ON, M1X1L5",Toronto,Ontario,,416-420-1309,,,,,,,https://www.tamilbusinessdirectory.com/canada/wedding-party-services/nathaswara-thavil-music,tamilbusinessdirectory.com
Nathaswara Thavil Music International Inc.,Wedding Party Services,1711 McCowan Road,Scarborough,Ontario,M1S 5G8,4167242502,,,http://nathaswarathavil.org,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/wedding-party-services/nathaswara-thavil-music-international-inc,tamilbusinessdirectory.com
Nathaswara Thavil Music of Canada,Wedding Party Services,"P.O. Box:41514,1711 McCowan Road",Scarborough,Ontario,M1S 5G8,4162863121,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/wedding-party-services/nathaswara-thavil-music-of-canada,tamilbusinessdirectory.com
Nathaswarabala,Wedding Party Services,,Toronto,Ontario,,4164396231,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/wedding-party-services/nathaswarabala,tamilbusinessdirectory.com
National Concrete Accessories,Miscellaneous 1,7803 50 Avenue,Red Deer,Alberta,T4P 1M8,403-342-0210,,,,,,,https://www.tamilbusinessdirectory.com/canada/red-deer/miscellaneous-1/national-concrete-accessories,tamilbusinessdirectory.com
National ConcreteAccessories,Retail Whole Sale,975 Marion Street,Winnipeg,Manitoba,R2J 3W8,204-233-4107,,,,,,,https://www.tamilbusinessdirectory.com/canada/winnipeg/retail-whole-sale/national-concreteaccessories,tamilbusinessdirectory.com
National Council of Canadian Tamils (NCCT),National Council Of Canadian Tamils Ncct,"307-305 Milner Ave., Scarborough, ON, M1B3V4",Toronto,Ontario,,416-830-7703,,,http://www.ncctcanada.ca,,,,https://www.tamilbusinessdirectory.com/canada/personal-care/national-council-of-canadian-tamils-ncct,tamilbusinessdirectory.com
National Driving Institute,Education Training,,Toronto,Ontario,,416-520-5363,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/education-training/national-driving-institute,tamilbusinessdirectory.com
National Driving Institute,Education Training,,Scarborough,Ontario,,4168161500,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/education-training/national-driving-institute,tamilbusinessdirectory.com
National Driving Institute Inc.,Education Training,2900 Eglinton Ave E,Scarborough,Ontario,M1J 2E4,416-289-4448,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/education-training/national-driving-institute-inc,tamilbusinessdirectory.com
National Driving School,Education Training,,Toronto,Ontario,,416-433-6294,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/education-training/national-driving-school,tamilbusinessdirectory.com
National L Driving,National L Driving,,Toronto,Ontario,,905-471-8725,,,,,,,https://www.tamilbusinessdirectory.com/canada/education-training/national-l-driving,tamilbusinessdirectory.com
National Printing Company,Business Professional,757 Warden Ave,Scarborough,Ontario,M1L 4B5,4167551489,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/business-professional/national-printing-company,tamilbusinessdirectory.com
NationalConcrete Accessories,Retail Whole Sale,1310 Leeds Avenue,Ottawa,Ontario,K1B 3W3,613-736-5050,,,,,,,https://www.tamilbusinessdirectory.com/canada/ottawa/retail-whole-sale/nationalconcrete-accessories,tamilbusinessdirectory.com
Nationwide Home Comfort,Home Services,240 Riviera Drive,Markham,Ontario,L3R 5M1,888-352-0058,,,,,,,https://www.tamilbusinessdirectory.com/canada/markham/home-services/nationwide-home-comfort,tamilbusinessdirectory.com
Natraj Banquet Hall,Wedding Party Services,7275 Torbram Road,Mississauga,Ontario,L4T 1G8,905-677-9393,,,,,,,https://www.tamilbusinessdirectory.com/canada/mississauga/wedding-party-services/natraj-banquet-hall,tamilbusinessdirectory.com
Nattiya Kalakshetra,Nattiya Kalakshetra,,Toronto,Ontario,,905-554-5846,,,,,,,https://www.tamilbusinessdirectory.com/canada/education-training/nattiya-kalakshetra,tamilbusinessdirectory.com
Nattiya Kalakshetra School of Fine Arts,Education Training,Warden & Huntingwood,Scarborough,Ontario,,416-546-0655,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/education-training/nattiya-kalakshetra-school-of-fine-arts,tamilbusinessdirectory.com
NATURE LANKA ELECTRICAL,Home Services,,Toronto,Ontario,,4169060718,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/home-services/nature-lanka-electrical,tamilbusinessdirectory.com
Nava Income Tax Service,Insurance Agents Financial Consultant,53 Grantown Ave,Scarborough,Ontario,M1C 3R8,416-439-8030,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/insurance-agents-financial-consultant/nava-income-tax-service,tamilbusinessdirectory.com
Nava Income Tax Service,Nava Income Tax Service,"8 Danube Drive, Scarbrough, Ontairo, M1R1Z8",Toronto,Ontario,,416-439-8030,,,http://www.navaincometax.com,,,http://www.navaincometax.com,https://www.tamilbusinessdirectory.com/canada/insurance-agents-financial-consultant/nava-income-tax-service,tamilbusinessdirectory.com
Nava Wilson Law Office,Nava Wilson Law Office,"10 Miliner Business Court Suite 210, Toronto, ON, M1B3C6",Toronto,Ontario,,416-321-1100,,,http://www.navawilson.law,,,,https://www.tamilbusinessdirectory.com/canada/legal-services-1/nava-wilson-law-office,tamilbusinessdirectory.com
Nava Wilson LLP,Legal Services 1,"10 Milner Business Court, Suite 210",Toronto,Ontario,M1B 3C6,0,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/legal-services-1/nava-wilson-llp,tamilbusinessdirectory.com
navajeevan Anantharaj,Real Estate,1265 Morningside Ave,Scarborough,Ontario,M1B 3V9,416-272-8543,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/real-estate/navajeevan-anantharaj,tamilbusinessdirectory.com
Navarasakkala Mantram,Education Training,Markham & Denison,Toronto,Ontario,,416-686-7709,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/education-training/navarasakkala-mantram,tamilbusinessdirectory.com
Naveen Wedding Arrangement & Party Supplies,Wedding Party Services,,Toronto,Ontario,,4165625408,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/wedding-party-services/naveen-wedding-arrangement-party-supplies,tamilbusinessdirectory.com
NDC Accounting Solutions,Ndc Accounting Solutions,"627-265, Cassandra Blvd, Toronto, ON, M3A1V4( Victoria Park Ave/Ellesmere Road)",Toronto,Ontario,,647-869-2838,,,http://www.ndcacctsolutions.com,,,,https://www.tamilbusinessdirectory.com/canada/insurance-agents-financial-consultant/ndc-accounting-solutions,tamilbusinessdirectory.com
NEC services,Home Services,,Scarborough,Ontario,,4165611169,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/home-services/nec-services,tamilbusinessdirectory.com
Neel Surendran,Real Estate,,Brampton,Ontario,,905-565-1300,,,,,,,https://www.tamilbusinessdirectory.com/canada/brampton/real-estate/neel-surendran,tamilbusinessdirectory.com
Neelam Silk,Textile Jewellers,1453 Gerrard St. E,Toronto,Ontario,,4167787455,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/textile-jewellers/neelam-silk,tamilbusinessdirectory.com
NEHRU FOTO,Wedding Party Services,,Toronto,Ontario,,4162938289,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/wedding-party-services/nehru-foto,tamilbusinessdirectory.com
Neighbohood Roofing,Neighbohood Roofing,,Toronto,Ontario,,647-688-8004,,,,,,,https://www.tamilbusinessdirectory.com/canada/home-services/neighbohood-roofing,tamilbusinessdirectory.com
Neilson-Ellesmere Medical Centre,Health Medicine,2858 Ellesmere Rd.,Scarborough,Ontario,M1E 4B8,4162871500,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/health-medicine/neilson-ellesmere-medical-centre,tamilbusinessdirectory.com
Nel Ketha,Nel Ketha,,Toronto,Ontario,,416-677-4707,,,,,,,https://www.tamilbusinessdirectory.com/canada/real-estate/nel-ketha,tamilbusinessdirectory.com
Nellinathan Ketharanathan,Real Estate,5215 Finch Ave E,Toronto,Ontario,M1S 0C2,416-321-6969,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/real-estate/nellinathan-ketharanathan,tamilbusinessdirectory.com
NERO ELECTRICAL,Home Services,,Toronto,Ontario,,4164141024,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/home-services/nero-electrical,tamilbusinessdirectory.com
Nesan Furniture,Home Services,1492 Midland Ave,Scarborough,Ontario,M1P 3B9,4167500101,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/home-services/nesan-furniture,tamilbusinessdirectory.com
Neshan Gunaratnam,Real Estate,,Toronto,Ontario,,416-841-2222,,,http:// www.neshanhomes.com,,,,https://www.tamilbusinessdirectory.com/canada/toronto/real-estate/neshan-gunaratnam,tamilbusinessdirectory.com
Neshan Gunaratnam - Relmax Ace Realty Inc,Real Estate,,Scarborough,Ontario,,416-841-2222,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/real-estate/neshan-gunaratnam-relmax-ace-realty-inc,tamilbusinessdirectory.com
Nest Comfort,Nest Comfort,,Toronto,Ontario,,,,,,,,,https://www.tamilbusinessdirectory.com/canada/home-services/nest-comfort,tamilbusinessdirectory.com
Net Plus,Computer Sales Services,"880, Ellesmere road",Scarborough,Ontario,,4166387587,,,http://www.netpluscanada.com,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/computer-sales-services/net-plus,tamilbusinessdirectory.com
NetCom College,Education Training,1200 Markham Road,Scarborough,Ontario,M1H 3C3,4164383737,,,http://www.netcomcollege.com,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/education-training/netcom-college,tamilbusinessdirectory.com
Netkram,Education Training,7061 Ave De L'epee,Montreal,Quebec,,514-272-3867,,,,,,,https://www.tamilbusinessdirectory.com/canada/montreal/education-training/netkram,tamilbusinessdirectory.com
NetTek - Training & Solutions Inc.,Education Training,"868, Markham Rd",Scarborough,Ontario,M1H 2Y2,4164314545,,,http://www.nettek-training.com,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/education-training/nettek-training-solutions-inc,tamilbusinessdirectory.com
Nettek Training & Solutions Inc.,Education Training,,Markham,Ontario,,905-554-4224,,,,,,,https://www.tamilbusinessdirectory.com/canada/markham/education-training/nettek-training-solutions-inc,tamilbusinessdirectory.com
Nettoyeur de la cit,Home Services,4293 Autoroute des Laurentides,Laval,Quebec,H7L 5W5,514-762-0022,,,,,,,https://www.tamilbusinessdirectory.com/canada/laval/home-services/nettoyeur-de-la-cit,tamilbusinessdirectory.com
Nevek Driving School,Education Training,,Toronto,Ontario,,416-412-7556,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/education-training/nevek-driving-school,tamilbusinessdirectory.com
Nevekka Garments & Gifts,Textile Jewellers,2 Fenton Rd,Markham,Ontario,L3R 7B4,905-944-1907,,,,,,,https://www.tamilbusinessdirectory.com/canada/markham/textile-jewellers/nevekka-garments-gifts,tamilbusinessdirectory.com
New Ashiya Beauty Salon,Wedding Party Services,5215 Finch Ave,Scarborough,Ontario,,4164123330,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/wedding-party-services/new-ashiya-beauty-salon,tamilbusinessdirectory.com
New Atlantic Kitchen,New Atlantic Kitchen,"5746 Finch Ave, East Unit#9, Scarborough, ON, M1B5J9",Toronto,Ontario,,416-291-0400,,,http://www.newatlantickitchen.com,,,,https://www.tamilbusinessdirectory.com/canada/home-services/new-atlantic-kitchen,tamilbusinessdirectory.com
New Banana Leaf Catering & Take-out,Food Dinning,80 Nashdene Road,Scarborough,Ontario,,4166099247,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/food-dinning/new-banana-leaf-catering-take-out,tamilbusinessdirectory.com
New Bond Salon,New Bond Salon,"2625 Eglinton Ave., E, Scarborough, ON, M1K2S2",Toronto,Ontario,,416-901-5837,,,,,,,https://www.tamilbusinessdirectory.com/canada/retail-whole-sale/new-bond-salon,tamilbusinessdirectory.com
New Brothers Driving School,Education Training,,Toronto,Ontario,,905-949-1718,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/education-training/new-brothers-driving-school,tamilbusinessdirectory.com
NEW CENTURY Auto Collision and Repair,Automotive,119 Manville Road,Scarborough,Ontario,M1L 4J7,4167552178,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/automotive/new-century-auto-collision-and-repair,tamilbusinessdirectory.com
New Dawn Energy Solutions,Retail Whole Sale,130 Plum Tree Circle,Markham,Ontario,L6C 1W1,416-855-9377,,,,,,,https://www.tamilbusinessdirectory.com/canada/markham/retail-whole-sale/new-dawn-energy-solutions,tamilbusinessdirectory.com
New Dawn Energy Solutions,New Dawn Energy Solutions,,Toronto,Ontario,,416-855-9377,,,http://www.newdawn-es.com,,,,https://www.tamilbusinessdirectory.com/canada/home-services/new-dawn-energy-solutions,tamilbusinessdirectory.com
New Devi Food,Food Dinning,1877 Lawrence Ave,Scarborough,Ontario,,4162880303,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/food-dinning/new-devi-food,tamilbusinessdirectory.com
New Diamond Banquet & Catering,Wedding Party Services,,Toronto,Ontario,,416-629-2753,,,http://www.newdiamond.ca,,,,https://www.tamilbusinessdirectory.com/canada/toronto/wedding-party-services/new-diamond-banquet-catering,tamilbusinessdirectory.com
New Jaasmin Banquet Hall,Wedding Party Services,90 Nolan Court,Markham,Ontario,L3R 4C9,9054773331,,,http://www.newjaasmin.ca,,,,https://www.tamilbusinessdirectory.com/canada/markham/wedding-party-services/new-jaasmin-banquet-hall,tamilbusinessdirectory.com
New Jasmine Banquet Hall,New Jasmine Banquet Hall,,Toronto,Ontario,,,,,,,,,https://www.tamilbusinessdirectory.com/canada/wedding-party-services/new-jasmine-banquet-hall,tamilbusinessdirectory.com
New Kaveri Super Market,New Kaveri Super Market,"29 Dundas Street East, Mississauga, ON, L5A1V9",Toronto,Ontario,,905-277-5861,,,,,,,https://www.tamilbusinessdirectory.com/canada/retail-whole-sale/new-kaveri-super-market,tamilbusinessdirectory.com
New Lalitha Jewellers,Textile Jewellers,2800 Eglinton Ave.,Scarborough,Ontario,M1J 2C9,4162616185,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/textile-jewellers/new-lalitha-jewellers,tamilbusinessdirectory.com
New Lalithaa Jewellers Ltd.,Textile Jewellers,4400 Sheppard Ave E,Scarborough,Ontario,,416-291-0053,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/textile-jewellers/new-lalithaa-jewellers-ltd,tamilbusinessdirectory.com
