Phone,Email,BusinessName,TamilName,City,Province,Category,Website,Instagram,Facebook,TikTok,ClaimURL,WALink,Message
"+12362057599","","Dhamaka Indian Restaurant | Vancouver","","Vancouver","BC","restaurants-takeout","https://dhamakarestaurant.com/","","","","https://tamil-pages-961fd.web.app/claim/dhamaka-indian-restaurant-vancouver","https://wa.me/12362057599?text=%E0%AE%B5%E0%AE%A3%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AF%8D%20Dhamaka%20Indian%20Restaurant%20%7C%20Vancouver!%20%F0%9F%8D%81%0A%0AYour%20business%20profile%20is%20featured%20on%20TamilPages.ca%20%E2%80%94%20Canada's%20%231%20Tamil%20Community%20Directory.%0A%0AOver%2040%2B%20people%20in%20Vancouver%20searched%20for%20restaurants%20takeout%20this%20week.%0A%0AClaim%20your%20official%20listing%20%26%20unlock%20customer%20call%20inquiries%20for%20free%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fclaim%2Fdhamaka-indian-restaurant-vancouver%0A%0AView%20your%20public%20listing%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fdirectory%2Fdhamaka-indian-restaurant-vancouver%0A%0A(Takes%2030%20seconds%20%C2%B7%20100%25%20Free%20%C2%B7%20Verified%20Canadian%20Directory)","வணக்கம் Dhamaka Indian Restaurant | Vancouver! 🍁 \n  \n Your business profile is featured on TamilPages.ca — Canada's #1 Tamil Community Directory. \n  \n Over 40+ people in Vancouver searched for restaurants takeout this week. \n  \n Claim your official listing & unlock customer call inquiries for free: \n 👉 https://tamil-pages-961fd.web.app/claim/dhamaka-indian-restaurant-vancouver \n  \n View your public listing: \n 👉 https://tamil-pages-961fd.web.app/directory/dhamaka-indian-restaurant-vancouver \n  \n (Takes 30 seconds · 100% Free · Verified Canadian Directory)"
"+16048738534","","Dong Thanh Supermarket","சூப்பர்மார்க்கெட்","Vancouver","BC","grocery-supermarkets","","","","","https://tamil-pages-961fd.web.app/claim/dong-thanh-supermarket","https://wa.me/16048738534?text=%E0%AE%B5%E0%AE%A3%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AF%8D%20Dong%20Thanh%20Supermarket!%20%F0%9F%8D%81%0A%0AYour%20business%20profile%20is%20featured%20on%20TamilPages.ca%20%E2%80%94%20Canada's%20%231%20Tamil%20Community%20Directory.%0A%0AOver%2040%2B%20people%20in%20Vancouver%20searched%20for%20grocery%20supermarkets%20this%20week.%0A%0AClaim%20your%20official%20listing%20%26%20unlock%20customer%20call%20inquiries%20for%20free%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fclaim%2Fdong-thanh-supermarket%0A%0AView%20your%20public%20listing%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fdirectory%2Fdong-thanh-supermarket%0A%0A(Takes%2030%20seconds%20%C2%B7%20100%25%20Free%20%C2%B7%20Verified%20Canadian%20Directory)","வணக்கம் Dong Thanh Supermarket! 🍁 \n  \n Your business profile is featured on TamilPages.ca — Canada's #1 Tamil Community Directory. \n  \n Over 40+ people in Vancouver searched for grocery supermarkets this week. \n  \n Claim your official listing & unlock customer call inquiries for free: \n 👉 https://tamil-pages-961fd.web.app/claim/dong-thanh-supermarket \n  \n View your public listing: \n 👉 https://tamil-pages-961fd.web.app/directory/dong-thanh-supermarket \n  \n (Takes 30 seconds · 100% Free · Verified Canadian Directory)"
"+16043362004","remixicon@4.1.0","DS Indian Kitchen","கிச்சன்","Vancouver","BC","restaurants-takeout","https://www.dskitchen.ca/","","","","https://tamil-pages-961fd.web.app/claim/ds-indian-kitchen","https://wa.me/16043362004?text=%E0%AE%B5%E0%AE%A3%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AF%8D%20DS%20Indian%20Kitchen!%20%F0%9F%8D%81%0A%0AYour%20business%20profile%20is%20featured%20on%20TamilPages.ca%20%E2%80%94%20Canada's%20%231%20Tamil%20Community%20Directory.%0A%0AOver%2040%2B%20people%20in%20Vancouver%20searched%20for%20restaurants%20takeout%20this%20week.%0A%0AClaim%20your%20official%20listing%20%26%20unlock%20customer%20call%20inquiries%20for%20free%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fclaim%2Fds-indian-kitchen%0A%0AView%20your%20public%20listing%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fdirectory%2Fds-indian-kitchen%0A%0A(Takes%2030%20seconds%20%C2%B7%20100%25%20Free%20%C2%B7%20Verified%20Canadian%20Directory)","வணக்கம் DS Indian Kitchen! 🍁 \n  \n Your business profile is featured on TamilPages.ca — Canada's #1 Tamil Community Directory. \n  \n Over 40+ people in Vancouver searched for restaurants takeout this week. \n  \n Claim your official listing & unlock customer call inquiries for free: \n 👉 https://tamil-pages-961fd.web.app/claim/ds-indian-kitchen \n  \n View your public listing: \n 👉 https://tamil-pages-961fd.web.app/directory/ds-indian-kitchen \n  \n (Takes 30 seconds · 100% Free · Verified Canadian Directory)"
"+16045654401","","East is East","","Vancouver","BC","restaurants-takeout","http://www.eastiseast.ca/","","","","https://tamil-pages-961fd.web.app/claim/east-is-east","https://wa.me/16045654401?text=%E0%AE%B5%E0%AE%A3%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AF%8D%20East%20is%20East!%20%F0%9F%8D%81%0A%0AYour%20business%20profile%20is%20featured%20on%20TamilPages.ca%20%E2%80%94%20Canada's%20%231%20Tamil%20Community%20Directory.%0A%0AOver%2040%2B%20people%20in%20Vancouver%20searched%20for%20restaurants%20takeout%20this%20week.%0A%0AClaim%20your%20official%20listing%20%26%20unlock%20customer%20call%20inquiries%20for%20free%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fclaim%2Feast-is-east%0A%0AView%20your%20public%20listing%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fdirectory%2Feast-is-east%0A%0A(Takes%2030%20seconds%20%C2%B7%20100%25%20Free%20%C2%B7%20Verified%20Canadian%20Directory)","வணக்கம் East is East! 🍁 \n  \n Your business profile is featured on TamilPages.ca — Canada's #1 Tamil Community Directory. \n  \n Over 40+ people in Vancouver searched for restaurants takeout this week. \n  \n Claim your official listing & unlock customer call inquiries for free: \n 👉 https://tamil-pages-961fd.web.app/claim/east-is-east \n  \n View your public listing: \n 👉 https://tamil-pages-961fd.web.app/directory/east-is-east \n  \n (Takes 30 seconds · 100% Free · Verified Canadian Directory)"
"+16043893536","","ELEM","","Vancouver","BC","restaurants-takeout","http://elemvancouver.com/","","","","https://tamil-pages-961fd.web.app/claim/elem","https://wa.me/16043893536?text=%E0%AE%B5%E0%AE%A3%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AF%8D%20ELEM!%20%F0%9F%8D%81%0A%0AYour%20business%20profile%20is%20featured%20on%20TamilPages.ca%20%E2%80%94%20Canada's%20%231%20Tamil%20Community%20Directory.%0A%0AOver%2040%2B%20people%20in%20Vancouver%20searched%20for%20restaurants%20takeout%20this%20week.%0A%0AClaim%20your%20official%20listing%20%26%20unlock%20customer%20call%20inquiries%20for%20free%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fclaim%2Felem%0A%0AView%20your%20public%20listing%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fdirectory%2Felem%0A%0A(Takes%2030%20seconds%20%C2%B7%20100%25%20Free%20%C2%B7%20Verified%20Canadian%20Directory)","வணக்கம் ELEM! 🍁 \n  \n Your business profile is featured on TamilPages.ca — Canada's #1 Tamil Community Directory. \n  \n Over 40+ people in Vancouver searched for restaurants takeout this week. \n  \n Claim your official listing & unlock customer call inquiries for free: \n 👉 https://tamil-pages-961fd.web.app/claim/elem \n  \n View your public listing: \n 👉 https://tamil-pages-961fd.web.app/directory/elem \n  \n (Takes 30 seconds · 100% Free · Verified Canadian Directory)"
"+16047305011","ezymarts@outlook.com","Ezymart (Fairview-W.Broadway)","","Vancouver","BC","restaurants-takeout","http://www.ezymart.ca/","","","","https://tamil-pages-961fd.web.app/claim/ezymart-fairview-w-broadway","https://wa.me/16047305011?text=%E0%AE%B5%E0%AE%A3%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AF%8D%20Ezymart%20(Fairview-W.Broadway)!%20%F0%9F%8D%81%0A%0AYour%20business%20profile%20is%20featured%20on%20TamilPages.ca%20%E2%80%94%20Canada's%20%231%20Tamil%20Community%20Directory.%0A%0AOver%2040%2B%20people%20in%20Vancouver%20searched%20for%20restaurants%20takeout%20this%20week.%0A%0AClaim%20your%20official%20listing%20%26%20unlock%20customer%20call%20inquiries%20for%20free%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fclaim%2Fezymart-fairview-w-broadway%0A%0AView%20your%20public%20listing%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fdirectory%2Fezymart-fairview-w-broadway%0A%0A(Takes%2030%20seconds%20%C2%B7%20100%25%20Free%20%C2%B7%20Verified%20Canadian%20Directory)","வணக்கம் Ezymart (Fairview-W.Broadway)! 🍁 \n  \n Your business profile is featured on TamilPages.ca — Canada's #1 Tamil Community Directory. \n  \n Over 40+ people in Vancouver searched for restaurants takeout this week. \n  \n Claim your official listing & unlock customer call inquiries for free: \n 👉 https://tamil-pages-961fd.web.app/claim/ezymart-fairview-w-broadway \n  \n View your public listing: \n 👉 https://tamil-pages-961fd.web.app/directory/ezymart-fairview-w-broadway \n  \n (Takes 30 seconds · 100% Free · Verified Canadian Directory)"
"+16045689619","filler@godaddy.com","Friendship Catering","கேட்டரிங்","Vancouver","BC","catering-event-food","https://vafcs.org/friendship-catering","","","","https://tamil-pages-961fd.web.app/claim/friendshiptering","https://wa.me/16045689619?text=%E0%AE%B5%E0%AE%A3%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AF%8D%20Friendship%20Catering!%20%F0%9F%8D%81%0A%0AYour%20business%20profile%20is%20featured%20on%20TamilPages.ca%20%E2%80%94%20Canada's%20%231%20Tamil%20Community%20Directory.%0A%0AOver%2040%2B%20people%20in%20Vancouver%20searched%20for%20catering%20event%20food%20this%20week.%0A%0AClaim%20your%20official%20listing%20%26%20unlock%20customer%20call%20inquiries%20for%20free%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fclaim%2Ffriendshiptering%0A%0AView%20your%20public%20listing%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fdirectory%2Ffriendshiptering%0A%0A(Takes%2030%20seconds%20%C2%B7%20100%25%20Free%20%C2%B7%20Verified%20Canadian%20Directory)","வணக்கம் Friendship Catering! 🍁 \n  \n Your business profile is featured on TamilPages.ca — Canada's #1 Tamil Community Directory. \n  \n Over 40+ people in Vancouver searched for catering event food this week. \n  \n Claim your official listing & unlock customer call inquiries for free: \n 👉 https://tamil-pages-961fd.web.app/claim/friendshiptering \n  \n View your public listing: \n 👉 https://tamil-pages-961fd.web.app/directory/friendshiptering \n  \n (Takes 30 seconds · 100% Free · Verified Canadian Directory)"
"+16043252444","","Garden Fresh Food & Grocery","","Vancouver","BC","grocery-supermarkets","https://facebook.com/gardenfresh6529","","","","https://tamil-pages-961fd.web.app/claim/garden-fresh-food-grocery","https://wa.me/16043252444?text=%E0%AE%B5%E0%AE%A3%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AF%8D%20Garden%20Fresh%20Food%20%26%20Grocery!%20%F0%9F%8D%81%0A%0AYour%20business%20profile%20is%20featured%20on%20TamilPages.ca%20%E2%80%94%20Canada's%20%231%20Tamil%20Community%20Directory.%0A%0AOver%2040%2B%20people%20in%20Vancouver%20searched%20for%20grocery%20supermarkets%20this%20week.%0A%0AClaim%20your%20official%20listing%20%26%20unlock%20customer%20call%20inquiries%20for%20free%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fclaim%2Fgarden-fresh-food-grocery%0A%0AView%20your%20public%20listing%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fdirectory%2Fgarden-fresh-food-grocery%0A%0A(Takes%2030%20seconds%20%C2%B7%20100%25%20Free%20%C2%B7%20Verified%20Canadian%20Directory)","வணக்கம் Garden Fresh Food & Grocery! 🍁 \n  \n Your business profile is featured on TamilPages.ca — Canada's #1 Tamil Community Directory. \n  \n Over 40+ people in Vancouver searched for grocery supermarkets this week. \n  \n Claim your official listing & unlock customer call inquiries for free: \n 👉 https://tamil-pages-961fd.web.app/claim/garden-fresh-food-grocery \n  \n View your public listing: \n 👉 https://tamil-pages-961fd.web.app/directory/garden-fresh-food-grocery \n  \n (Takes 30 seconds · 100% Free · Verified Canadian Directory)"
"+16046815402","hello@southchinaseas.ca","Granville Island Spice Co","","Vancouver","BC","restaurants-takeout","http://granvilleislandspiceco.com/","","","","https://tamil-pages-961fd.web.app/claim/granville-island-spice-co","https://wa.me/16046815402?text=%E0%AE%B5%E0%AE%A3%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AF%8D%20Granville%20Island%20Spice%20Co!%20%F0%9F%8D%81%0A%0AYour%20business%20profile%20is%20featured%20on%20TamilPages.ca%20%E2%80%94%20Canada's%20%231%20Tamil%20Community%20Directory.%0A%0AOver%2040%2B%20people%20in%20Vancouver%20searched%20for%20restaurants%20takeout%20this%20week.%0A%0AClaim%20your%20official%20listing%20%26%20unlock%20customer%20call%20inquiries%20for%20free%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fclaim%2Fgranville-island-spice-co%0A%0AView%20your%20public%20listing%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fdirectory%2Fgranville-island-spice-co%0A%0A(Takes%2030%20seconds%20%C2%B7%20100%25%20Free%20%C2%B7%20Verified%20Canadian%20Directory)","வணக்கம் Granville Island Spice Co! 🍁 \n  \n Your business profile is featured on TamilPages.ca — Canada's #1 Tamil Community Directory. \n  \n Over 40+ people in Vancouver searched for restaurants takeout this week. \n  \n Claim your official listing & unlock customer call inquiries for free: \n 👉 https://tamil-pages-961fd.web.app/claim/granville-island-spice-co \n  \n View your public listing: \n 👉 https://tamil-pages-961fd.web.app/directory/granville-island-spice-co \n  \n (Takes 30 seconds · 100% Free · Verified Canadian Directory)"
"+16046094567","ui@6.1","H-Mart Downtown","","Vancouver","BC","restaurants-takeout","http://www.hmart.ca/","","","","https://tamil-pages-961fd.web.app/claim/h-mart-downtown","https://wa.me/16046094567?text=%E0%AE%B5%E0%AE%A3%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AF%8D%20H-Mart%20Downtown!%20%F0%9F%8D%81%0A%0AYour%20business%20profile%20is%20featured%20on%20TamilPages.ca%20%E2%80%94%20Canada's%20%231%20Tamil%20Community%20Directory.%0A%0AOver%2040%2B%20people%20in%20Vancouver%20searched%20for%20restaurants%20takeout%20this%20week.%0A%0AClaim%20your%20official%20listing%20%26%20unlock%20customer%20call%20inquiries%20for%20free%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fclaim%2Fh-mart-downtown%0A%0AView%20your%20public%20listing%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fdirectory%2Fh-mart-downtown%0A%0A(Takes%2030%20seconds%20%C2%B7%20100%25%20Free%20%C2%B7%20Verified%20Canadian%20Directory)","வணக்கம் H-Mart Downtown! 🍁 \n  \n Your business profile is featured on TamilPages.ca — Canada's #1 Tamil Community Directory. \n  \n Over 40+ people in Vancouver searched for restaurants takeout this week. \n  \n Claim your official listing & unlock customer call inquiries for free: \n 👉 https://tamil-pages-961fd.web.app/claim/h-mart-downtown \n  \n View your public listing: \n 👉 https://tamil-pages-961fd.web.app/directory/h-mart-downtown \n  \n (Takes 30 seconds · 100% Free · Verified Canadian Directory)"
"+16047383186","","Handi Grill","","Vancouver","BC","restaurants-takeout","https://handigrill.com/","","","","https://tamil-pages-961fd.web.app/claim/handi-grill","https://wa.me/16047383186?text=%E0%AE%B5%E0%AE%A3%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AF%8D%20Handi%20Grill!%20%F0%9F%8D%81%0A%0AYour%20business%20profile%20is%20featured%20on%20TamilPages.ca%20%E2%80%94%20Canada's%20%231%20Tamil%20Community%20Directory.%0A%0AOver%2040%2B%20people%20in%20Vancouver%20searched%20for%20restaurants%20takeout%20this%20week.%0A%0AClaim%20your%20official%20listing%20%26%20unlock%20customer%20call%20inquiries%20for%20free%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fclaim%2Fhandi-grill%0A%0AView%20your%20public%20listing%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fdirectory%2Fhandi-grill%0A%0A(Takes%2030%20seconds%20%C2%B7%20100%25%20Free%20%C2%B7%20Verified%20Canadian%20Directory)","வணக்கம் Handi Grill! 🍁 \n  \n Your business profile is featured on TamilPages.ca — Canada's #1 Tamil Community Directory. \n  \n Over 40+ people in Vancouver searched for restaurants takeout this week. \n  \n Claim your official listing & unlock customer call inquiries for free: \n 👉 https://tamil-pages-961fd.web.app/claim/handi-grill \n  \n View your public listing: \n 👉 https://tamil-pages-961fd.web.app/directory/handi-grill \n  \n (Takes 30 seconds · 100% Free · Verified Canadian Directory)"
"+16049749684","wght@100..900","Hannam Supermarket","சூப்பர்மார்க்கெட்","Vancouver","BC","grocery-supermarkets","https://www.hannamsm.com/","","","","https://tamil-pages-961fd.web.app/claim/hannam-supermarket","https://wa.me/16049749684?text=%E0%AE%B5%E0%AE%A3%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AF%8D%20Hannam%20Supermarket!%20%F0%9F%8D%81%0A%0AYour%20business%20profile%20is%20featured%20on%20TamilPages.ca%20%E2%80%94%20Canada's%20%231%20Tamil%20Community%20Directory.%0A%0AOver%2040%2B%20people%20in%20Vancouver%20searched%20for%20grocery%20supermarkets%20this%20week.%0A%0AClaim%20your%20official%20listing%20%26%20unlock%20customer%20call%20inquiries%20for%20free%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fclaim%2Fhannam-supermarket%0A%0AView%20your%20public%20listing%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fdirectory%2Fhannam-supermarket%0A%0A(Takes%2030%20seconds%20%C2%B7%20100%25%20Free%20%C2%B7%20Verified%20Canadian%20Directory)","வணக்கம் Hannam Supermarket! 🍁 \n  \n Your business profile is featured on TamilPages.ca — Canada's #1 Tamil Community Directory. \n  \n Over 40+ people in Vancouver searched for grocery supermarkets this week. \n  \n Claim your official listing & unlock customer call inquiries for free: \n 👉 https://tamil-pages-961fd.web.app/claim/hannam-supermarket \n  \n View your public listing: \n 👉 https://tamil-pages-961fd.web.app/directory/hannam-supermarket \n  \n (Takes 30 seconds · 100% Free · Verified Canadian Directory)"
"+16042157556","contacthariyaliexpress@gmail.com","Hariyali Express Indian Cuisine & Bar","","Vancouver","BC","restaurants-takeout","https://hariyaliexpress.com/","","","","https://tamil-pages-961fd.web.app/claim/hariyali-express-indian-cuisine-bar","https://wa.me/16042157556?text=%E0%AE%B5%E0%AE%A3%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AF%8D%20Hariyali%20Express%20Indian%20Cuisine%20%26%20Bar!%20%F0%9F%8D%81%0A%0AYour%20business%20profile%20is%20featured%20on%20TamilPages.ca%20%E2%80%94%20Canada's%20%231%20Tamil%20Community%20Directory.%0A%0AOver%2040%2B%20people%20in%20Vancouver%20searched%20for%20restaurants%20takeout%20this%20week.%0A%0AClaim%20your%20official%20listing%20%26%20unlock%20customer%20call%20inquiries%20for%20free%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fclaim%2Fhariyali-express-indian-cuisine-bar%0A%0AView%20your%20public%20listing%3A%0A%F0%9F%91%89%20https%3A%2F%2Ftamil-pages-961fd.web.app%2Fdirectory%2Fhariyali-express-indian-cuisine-bar%0A%0A(Takes%2030%20seconds%20%C2%B7%20100%25%20Free%20%C2%B7%20Verified%20Canadian%20Directory)","வணக்கம் Hariyali Express Indian Cuisine & Bar! 🍁 \n  \n Your business profile is featured on TamilPages.ca — Canada's #1 Tamil Community Directory. \n  \n Over 40+ people in Vancouver searched for restaurants takeout this week. \n  \n Claim your official listing & unlock customer call inquiries for free: \n 👉 https://tamil-pages-961fd.web.app/claim/hariyali-express-indian-cuisine-bar \n  \n View your public listing: \n 👉 https://tamil-pages-961fd.web.app/directory/hariyali-express-indian-cuisine-bar \n  \n (Takes 30 seconds · 100% Free · Verified Canadian Directory)"
