Name,Phone,WhatsApp_Link,City,Province,Category,Directory_Profile_URL,Claim_Profile_URL
"Dan Nagarajah",(416) 724-2847,https://wa.me/14167242847?text=Vanakkam%20Dan%20Nagarajah!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/dan-nagarajah-scarborough,"Scarborough",ON,"auto-mechanics",https://tamilcanadianpages.ca/directory/dan-nagarajah-scarborough,https://tamilcanadianpages.ca/claim/dan-nagarajah-scarborough
"Dance Art Studio",(416) 878-4443,https://wa.me/14168784443?text=Vanakkam%20Dance%20Art%20Studio!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/dance-art-studio-markham,"Markham",ON,"tuition-education",https://tamilcanadianpages.ca/directory/dance-art-studio-markham,https://tamilcanadianpages.ca/claim/dance-art-studio-markham
"Dance Classes",(416) 686-7709,https://wa.me/14166867709?text=Vanakkam%20Dance%20Classes!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/dance-classes-scarborough,"Scarborough",ON,"tuition-education",https://tamilcanadianpages.ca/directory/dance-classes-scarborough,https://tamilcanadianpages.ca/claim/dance-classes-scarborough
"Dandas Dental Centre",(905) 281-0273,https://wa.me/19052810273?text=Vanakkam%20Dandas%20Dental%20Centre!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/dandas-dental-centre-mississauga,"Mississauga",ON,"medical-dental",https://tamilcanadianpages.ca/directory/dandas-dental-centre-mississauga,https://tamilcanadianpages.ca/claim/dandas-dental-centre-mississauga
"Daniel Cooper Avocat Lawyer",(514) 694-0013,https://wa.me/15146940013?text=Vanakkam%20Daniel%20Cooper%20Avocat%20Lawyer!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/daniel-cooper-avocat-lawyer-pointe-claire,"Pointe Claire",QC,"legal-immigration",https://tamilcanadianpages.ca/directory/daniel-cooper-avocat-lawyer-pointe-claire,https://tamilcanadianpages.ca/claim/daniel-cooper-avocat-lawyer-pointe-claire
"Daniel Ravindran - Rogers Area Representative.",(416) 817-7977,https://wa.me/14168177977?text=Vanakkam%20Daniel%20Ravindran%20-%20Rogers%20Area%20Representative.!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/daniel-ravindran-rogers-area-representative-toronto,"Toronto",ON,"construction-trades",https://tamilcanadianpages.ca/directory/daniel-ravindran-rogers-area-representative-toronto,https://tamilcanadianpages.ca/claim/daniel-ravindran-rogers-area-representative-toronto
"Darius Computech",(647) 521-7768,https://wa.me/16475217768?text=Vanakkam%20Darius%20Computech!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/darius-computech-toronto,"Toronto",ON,"it-web",https://tamilcanadianpages.ca/directory/darius-computech-toronto,https://tamilcanadianpages.ca/claim/darius-computech-toronto
"Dasdasd",(647) 560-2222,https://wa.me/16475602222?text=Vanakkam%20Dasdasd!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/dasdasd-woodbridge,"Woodbridge",ON,"legal-immigration",https://tamilcanadianpages.ca/directory/dasdasd-woodbridge,https://tamilcanadianpages.ca/claim/dasdasd-woodbridge
"Dashvapes Pickering",(905) 231-0773,https://wa.me/19052310773?text=Vanakkam%20Dashvapes%20Pickering!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/dashvapes-pickering-pickering,"Pickering",ON,"construction-trades",https://tamilcanadianpages.ca/directory/dashvapes-pickering-pickering,https://tamilcanadianpages.ca/claim/dashvapes-pickering-pickering
"Dave's Tar & Feather",(705) 385-0271,https://wa.me/17053850271?text=Vanakkam%20Dave's%20Tar%20%26%20Feather!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/daves-tar-feather-port-sydney,"Port Sydney",ON,"construction-trades",https://tamilcanadianpages.ca/directory/daves-tar-feather-port-sydney,https://tamilcanadianpages.ca/claim/daves-tar-feather-port-sydney
"Davenport - Campbell Co LTD",(905) 475-0389,https://wa.me/19054750389?text=Vanakkam%20Davenport%20-%20Campbell%20Co%20LTD!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/davenport-campbell-co-ltd-markham,"Markham",ON,"construction-trades",https://tamilcanadianpages.ca/directory/davenport-campbell-co-ltd-markham,https://tamilcanadianpages.ca/claim/davenport-campbell-co-ltd-markham
"David G. Ruttan",(905) 470-6939,https://wa.me/19054706939?text=Vanakkam%20David%20G.%20Ruttan!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/david-g-ruttan-markham,"Markham",ON,"accounting-financial",https://tamilcanadianpages.ca/directory/david-g-ruttan-markham,https://tamilcanadianpages.ca/claim/david-g-ruttan-markham
"Day Care + Help",(647) 667-0482,https://wa.me/16476670482?text=Vanakkam%20Day%20Care%20%2B%20Help!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/day-care-help-toronto,"Toronto",ON,"construction-trades",https://tamilcanadianpages.ca/directory/day-care-help-toronto,https://tamilcanadianpages.ca/claim/day-care-help-toronto
"Dayani Video",(416) 335-3100,https://wa.me/14163353100?text=Vanakkam%20Dayani%20Video!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/dayani-video-scarborough,"Scarborough",ON,"photography-events",https://tamilcanadianpages.ca/directory/dayani-video-scarborough,https://tamilcanadianpages.ca/claim/dayani-video-scarborough
"De Great Iron Pot Banquet Hall",(416) 707-9306,https://wa.me/14167079306?text=Vanakkam%20De%20Great%20Iron%20Pot%20Banquet%20Hall!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/de-great-iron-pot-banquet-hall-toronto,"Toronto",ON,"catering-event-food",https://tamilcanadianpages.ca/directory/de-great-iron-pot-banquet-hall-toronto,https://tamilcanadianpages.ca/claim/de-great-iron-pot-banquet-hall-toronto
"De Stefano Funaral Home Services",(905) 440-3595,https://wa.me/19054403595?text=Vanakkam%20De%20Stefano%20Funaral%20Home%20Services!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/de-stefano-funaral-home-services-toronto,"Toronto",ON,"construction-trades",https://tamilcanadianpages.ca/directory/de-stefano-funaral-home-services-toronto,https://tamilcanadianpages.ca/claim/de-stefano-funaral-home-services-toronto
"Dean Pharmacy",(416) 259-5500,https://wa.me/14162595500?text=Vanakkam%20Dean%20Pharmacy!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/dean-pharmacy-toronto,"Toronto",ON,"medical-dental",https://tamilcanadianpages.ca/directory/dean-pharmacy-toronto,https://tamilcanadianpages.ca/claim/dean-pharmacy-toronto
"Decarie Cinema",(514) 276-7676,https://wa.me/15142767676?text=Vanakkam%20Decarie%20Cinema!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/decarie-cinema-toronto,"Toronto",ON,"construction-trades",https://tamilcanadianpages.ca/directory/decarie-cinema-toronto,https://tamilcanadianpages.ca/claim/decarie-cinema-toronto
"Decophotoplus",(514) 278-5111,https://wa.me/15142785111?text=Vanakkam%20Decophotoplus!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/decophotoplus-montreal,"Montreal",QC,"photography-events",https://tamilcanadianpages.ca/directory/decophotoplus-montreal,https://tamilcanadianpages.ca/claim/decophotoplus-montreal
"Deena Digital",(416) 577-7121,https://wa.me/14165777121?text=Vanakkam%20Deena%20Digital!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/deena-digital-toronto,"Toronto",ON,"it-web",https://tamilcanadianpages.ca/directory/deena-digital-toronto,https://tamilcanadianpages.ca/claim/deena-digital-toronto
"Deenaa Video Production",(416) 759-3566,https://wa.me/14167593566?text=Vanakkam%20Deenaa%20Video%20Production!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/deenaa-video-production-toronto,"Toronto",ON,"photography-events",https://tamilcanadianpages.ca/directory/deenaa-video-production-toronto,https://tamilcanadianpages.ca/claim/deenaa-video-production-toronto
"Delft Flooring Specialist INC",(416) 828-5086,https://wa.me/14168285086?text=Vanakkam%20Delft%20Flooring%20Specialist%20INC!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/delft-flooring-specialist-inc-toronto,"Toronto",ON,"construction-trades",https://tamilcanadianpages.ca/directory/delft-flooring-specialist-inc-toronto,https://tamilcanadianpages.ca/claim/delft-flooring-specialist-inc-toronto
"Delta Electric Services",(416) 806-6104,https://wa.me/14168066104?text=Vanakkam%20Delta%20Electric%20Services!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/delta-electric-services-mississauga,"Mississauga",ON,"construction-trades",https://tamilcanadianpages.ca/directory/delta-electric-services-mississauga,https://tamilcanadianpages.ca/claim/delta-electric-services-mississauga
"Denis Breton Chevrolet Buick Gmc Lte",(450) 472-3200,https://wa.me/14504723200?text=Vanakkam%20Denis%20Breton%20Chevrolet%20Buick%20Gmc%20Lte!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/denis-breton-chevrolet-buick-gmc-lte-saint-eustache,"Saint-eustache",QC,"auto-mechanics",https://tamilcanadianpages.ca/directory/denis-breton-chevrolet-buick-gmc-lte-saint-eustache,https://tamilcanadianpages.ca/claim/denis-breton-chevrolet-buick-gmc-lte-saint-eustache
"Dental Office",(416) 438-5536,https://wa.me/14164385536?text=Vanakkam%20Dental%20Office!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/dental-office-scarborough,"Scarborough",ON,"medical-dental",https://tamilcanadianpages.ca/directory/dental-office-scarborough,https://tamilcanadianpages.ca/claim/dental-office-scarborough
"Dentist Red Deer",(587) 802-0644,https://wa.me/15878020644?text=Vanakkam%20Dentist%20Red%20Deer!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/dentist-red-deer-red-deer,"Red Deer",AB,"medical-dental",https://tamilcanadianpages.ca/directory/dentist-red-deer-red-deer,https://tamilcanadianpages.ca/claim/dentist-red-deer-red-deer
"Dentist St Albert",(780) 459-8811,https://wa.me/17804598811?text=Vanakkam%20Dentist%20St%20Albert!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/dentist-st-albert-st-albert,"St. Albert",AB,"medical-dental",https://tamilcanadianpages.ca/directory/dentist-st-albert-st-albert,https://tamilcanadianpages.ca/claim/dentist-st-albert-st-albert
"Depanneur 748 INC",(514) 270-1821,https://wa.me/15142701821?text=Vanakkam%20Depanneur%20748%20INC!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/depanneur-748-inc-montreal,"Montreal",QC,"construction-trades",https://tamilcanadianpages.ca/directory/depanneur-748-inc-montreal,https://tamilcanadianpages.ca/claim/depanneur-748-inc-montreal
"Derek Canadian",(416) 261-4070,https://wa.me/14162614070?text=Vanakkam%20Derek%20Canadian!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/derek-canadian-toronto,"Toronto",ON,"construction-trades",https://tamilcanadianpages.ca/directory/derek-canadian-toronto,https://tamilcanadianpages.ca/claim/derek-canadian-toronto
"Derm.ca - Dermatology & Esthetics",(403) 457-1900,https://wa.me/14034571900?text=Vanakkam%20Derm.ca%20-%20Dermatology%20%26%20Esthetics!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/dermca-dermatology-esthetics-calgary,"Calgary",AB,"medical-dental",https://tamilcanadianpages.ca/directory/dermca-dermatology-esthetics-calgary,https://tamilcanadianpages.ca/claim/dermca-dermatology-esthetics-calgary
"Dermaworks Medical Aesthetics Clinic",(613) 667-9455,https://wa.me/16136679455?text=Vanakkam%20Dermaworks%20Medical%20Aesthetics%20Clinic!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/dermaworks-medical-aesthetics-clinic-ottawa,"Ottawa",ON,"medical-dental",https://tamilcanadianpages.ca/directory/dermaworks-medical-aesthetics-clinic-ottawa,https://tamilcanadianpages.ca/claim/dermaworks-medical-aesthetics-clinic-ottawa
"Derry Village Dental Care",(905) 564-0770,https://wa.me/19055640770?text=Vanakkam%20Derry%20Village%20Dental%20Care!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/derry-village-dental-care-mississauga,"Mississauga",ON,"medical-dental",https://tamilcanadianpages.ca/directory/derry-village-dental-care-mississauga,https://tamilcanadianpages.ca/claim/derry-village-dental-care-mississauga
"Deschamps Chevrolet Buick Cadillac Gmc",(450) 649-9333,https://wa.me/14506499333?text=Vanakkam%20Deschamps%20Chevrolet%20Buick%20Cadillac%20Gmc!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/deschamps-chevrolet-buick-cadillac-gmc-sainte-julie,"Sainte-julie",QC,"auto-mechanics",https://tamilcanadianpages.ca/directory/deschamps-chevrolet-buick-cadillac-gmc-sainte-julie,https://tamilcanadianpages.ca/claim/deschamps-chevrolet-buick-cadillac-gmc-sainte-julie
"Design Contours",(416) 272-7277,https://wa.me/14162727277?text=Vanakkam%20Design%20Contours!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/design-contours-scarborough,"Scarborough",ON,"printing-design",https://tamilcanadianpages.ca/directory/design-contours-scarborough,https://tamilcanadianpages.ca/claim/design-contours-scarborough
"Designer Drapery",(416) 456-1507,https://wa.me/14164561507?text=Vanakkam%20Designer%20Drapery!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/designer-drapery-toronto,"Toronto",ON,"printing-design",https://tamilcanadianpages.ca/directory/designer-drapery-toronto,https://tamilcanadianpages.ca/claim/designer-drapery-toronto
"Designer Furniture",(416) 661-6222,https://wa.me/14166616222?text=Vanakkam%20Designer%20Furniture!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/designer-furniture-toronto,"Toronto",ON,"it-web",https://tamilcanadianpages.ca/directory/designer-furniture-toronto,https://tamilcanadianpages.ca/claim/designer-furniture-toronto
"Designlore",(416) 489-9008,https://wa.me/14164899008?text=Vanakkam%20Designlore!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/designlore-toronto,"Toronto",ON,"printing-design",https://tamilcanadianpages.ca/directory/designlore-toronto,https://tamilcanadianpages.ca/claim/designlore-toronto
"Desjardins Chevrolet Buick Gmc Inc.",(450) 691-6000,https://wa.me/14506916000?text=Vanakkam%20Desjardins%20Chevrolet%20Buick%20Gmc%20Inc.!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/desjardins-chevrolet-buick-gmc-inc-chteauguay,"Chteauguay",QC,"auto-mechanics",https://tamilcanadianpages.ca/directory/desjardins-chevrolet-buick-gmc-inc-chteauguay,https://tamilcanadianpages.ca/claim/desjardins-chevrolet-buick-gmc-inc-chteauguay
"Desmeules Chrysler Jeep Dodge Ram Fiat Black Ops Inc.",(450) 682-1700,https://wa.me/14506821700?text=Vanakkam%20Desmeules%20Chrysler%20Jeep%20Dodge%20Ram%20Fiat%20Black%20Ops%20Inc.!%20Your%20business%20is%20featured%20on%20TamilCanadianPages.ca.%20Claim%20your%20free%20listing:%20https://tamilcanadianpages.ca/claim/desmeules-chrysler-jeep-dodge-ram-fiat-black-ops-inc-laval,"Laval",QC,"auto-mechanics",https://tamilcanadianpages.ca/directory/desmeules-chrysler-jeep-dodge-ram-fiat-black-ops-inc-laval,https://tamilcanadianpages.ca/claim/desmeules-chrysler-jeep-dodge-ram-fiat-black-ops-inc-laval
